,thermalZone.TAir,totalHeatingPower.y
333,289.98063516706867,0.0
334,290.0148056402723,0.0
335,290.0572527898822,0.0
336,290.1456648056077,0.0
337,290.23895265809455,0.0
338,290.32934815841816,0.0
339,290.4274617569755,0.0
340,290.5226875632646,0.0
341,290.5737471994939,0.0
342,290.6055017149733,0.0
343,290.6217626755166,0.0
344,290.61029844314805,0.0
345,290.55234899347374,0.0
346,290.41434273508935,0.0
347,290.2155066246066,0.0
348,289.86915862269296,0.0
349,289.47101167685753,1784.6925981808004
350,290.50444614270884,3569.3851963616007
351,291.8454045636185,5354.077794542401
352,293.26003472024865,7138.770392723201
353,294.7102434645282,8923.462990904001
354,296.1923107421221,10708.155589084801
355,297.70454499250445,12492.848187265603
356,299.24238920689857,12492.848187265603
357,299.4456161042705,12492.848187265603
358,299.5533930745283,12492.848187265603
359,299.6498831752997,12492.848187265603
360,299.7349628201758,12492.848187265603
361,299.8037335047385,12492.848187265603
362,299.85906379623816,12492.848187265603
363,299.906939033351,12492.848187265603
364,299.9535985855499,12492.848187265603
365,300.00359642450564,12492.848187265603
366,300.05527000428026,12492.848187265603
367,300.1057150326413,12492.848187265603
368,300.152058811069,12492.848187265603
369,300.19029987175117,12492.848187265603
370,300.21925285128043,12492.848187265603
371,300.24431375612085,12492.848187265603
372,300.27224918523547,12492.848187265603
373,300.3094943012843,12492.848187265603
374,300.356035479485,10708.155589084803
375,299.0450363132155,8923.462990904003
376,297.60375274689653,7138.770392723201
377,296.12259098514807,5354.0777945424015
378,294.61403669276285,3569.385196361602
379,293.0766161404544,1784.692598180801
380,291.50643645933224,0.0
381,289.9023372010261,0.0
382,289.63497249729824,0.0
383,289.472845016453,0.0
384,289.327745795226,0.0
385,289.19185517669837,0.0
386,289.0627451471539,0.0
387,288.93851244485523,0.0
388,288.81871569135626,0.0
389,288.7017739234689,0.0
390,288.5864971307225,0.0
391,288.47320089580603,0.0
392,288.36266155214474,0.0
393,288.2636764186386,0.0
394,288.18919641914295,0.0
395,288.1272442648723,0.0
396,288.06041778007716,0.0
397,287.97328576757843,0.0
398,287.8679797904446,0.0
399,287.7586782733195,0.0
400,287.661395627665,0.0
401,287.5856870669137,0.0
402,287.5217044752458,0.0
403,287.46135964562427,0.0
404,287.39796050912895,0.0
405,287.3278166842305,0.0
406,287.255186460844,0.0
407,287.1828753741145,0.0
408,287.11283814542344,0.0
409,287.0462224955787,0.0
410,286.9816334669322,0.0
411,286.91808105008835,0.0
412,286.85487181497257,0.0
413,286.7895299488888,0.0
414,286.71991337302023,0.0
415,286.6526553160808,0.0
416,286.59797949772826,0.0
417,286.56443233839366,1041.0706822721336
418,287.342223399572,2082.141364544267
419,288.2293627700408,3123.2120468164007
420,289.22613738661175,4164.282729088534
421,290.29045240141284,5205.353411360667
422,291.3583091778253,6246.4240936328015
423,292.4821631975949,7287.494775904934
424,293.63624048897566,8328.565458177069
425,294.78448198644617,9369.636140449202
426,295.92430751386837,10410.706822721335
427,297.0373660735245,11451.777504993468
428,298.13500960699895,12492.848187265603
429,299.2237041506477,12492.848187265603
430,299.5186231622648,12492.848187265603
431,299.7567509249622,12492.848187265603
432,299.94248841309957,12492.848187265603
433,300.0820860806956,12492.848187265603
434,300.19404744482193,12492.848187265603
435,300.29500301532846,12492.848187265603
436,300.3686677998051,12492.848187265603
437,300.3857797042425,12492.848187265603
438,300.41841429422215,12492.848187265603
439,300.46809654800694,12492.848187265603
440,300.5558078053767,12492.848187265603
441,300.6575935275114,12492.848187265603
442,300.73260956126006,12492.848187265603
443,300.7154097870444,12492.848187265603
444,300.55529015593135,12492.848187265603
445,300.29801009004257,12492.848187265603
446,300.0758119423319,12492.848187265603
447,299.9799291517187,12492.848187265603
448,299.90134060445325,12492.848187265603
449,299.82877921213714,12492.848187265603
450,299.79262227870004,12492.848187265603
451,299.7827424284355,12492.848187265603
452,299.7880963885786,12492.848187265603
453,299.8069415926775,12492.848187265603
454,299.8323470389581,12492.848187265603
455,299.86067504959107,12492.848187265603
456,299.88960798223127,12492.848187265603
457,299.91788891383385,12492.848187265603
458,299.94583970549394,12492.848187265603
459,299.9735565153191,12492.848187265603
460,300.00096692660344,12492.848187265603
461,300.0175707049335,12492.848187265603
462,300.0076157414505,12492.848187265603
463,299.9879272339849,12492.848187265603
464,299.98265537507393,12492.848187265603
465,300.00919900456483,12492.848187265603
466,300.0578344312551,11451.777504993468
467,299.31981234992,10410.706822721337
468,298.50144582890863,9369.636140449202
469,297.64927174922224,8328.56545817707
470,296.7789057437959,7287.4947759049355
471,295.8934287209722,6246.4240936328015
472,294.9925742700784,5205.353411360669
473,294.0763006294711,4164.282729088535
474,293.1469985660408,3123.2120468164007
